Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID,10
6/17/13,6:13:20,68.0,68,17,14.0,12,
6/18/13,7:13:20,70.0,76,18,2.0,3,
6/19/13,8:13:20,67.0,63,10,15.0,14,
6/20/13,9:13:20,68.0,72,9,12.0,15,
6/21/13,10:13:20,69.0,78,14,22.0,17,
6/22/13,11:13:20,,56,18,12.0,12,
6/23/13,12:13:20,,77,10,12.0,8,
6/24/13,13:13:20,69.0,57,15,12.0,14,
6/25/13,14:13:20,65.0,72,11,18.0,6,
6/26/13,15:13:20,65.0,76,1,24.0,2,
6/27/13,16:13:20,68.0,64,15,9.0,16,
6/28/13,17:13:20,67.0,67,20,22.0,6,
6/29/13,18:13:20,70.0,73,8,4.0,4,
6/30/13,19:13:20,67.0,77,6,29.0,3,
6/1/13,20:13:20,68.0,80,17,5.0,18,
6/2/13,21:13:20,67.0,61,9,15.0,20,
6/3/13,22:13:20,69.0,63,6,5.0,9,
6/4/13,23:13:20,,71,15,17.0,16,
6/5/13,0:33:07,67.0,61,17,,2,
6/6/13,1:33:07,67.0,76,8,30.0,7,
6/7/13,2:33:07,65.0,55,16,,11,
6/8/13,3:33:07,68.0,59,1,25.0,15,
6/9/13,4:33:07,69.0,74,3,3.0,20,
6/10/13,5:33:07,68.0,76,12,21.0,3,
6/11/13,6:33:07,66.0,68,10,10.0,14,
6/12/13,7:33:07,70.0,60,9,,17,
6/13/13,8:33:07,66.0,69,1,5.0,20,
6/14/13,9:33:07,66.0,58,11,18.0,3,
6/15/13,10:33:07,67.0,78,4,4.0,18,
6/16/13,11:33:07,67.0,67,12,5.0,18,
6/17/13,12:33:07,65.0,64,15,26.0,19,
6/18/13,13:33:07,65.0,71,9,24.0,18,
6/19/13,14:33:07,,77,20,25.0,18,
6/20/13,15:33:07,70.0,72,18,11.0,18,
6/21/13,16:33:07,70.0,60,20,7.0,17,
6/22/13,17:33:07,,72,7,22.0,17,
6/23/13,18:33:07,65.0,72,14,23.0,13,
6/24/13,19:33:07,65.0,65,5,22.0,11,
6/25/13,20:33:07,66.0,74,19,23.0,3,
6/26/13,21:33:07,,75,12,28.0,16,
6/27/13,22:33:07,68.0,73,4,4.0,4,
6/28/13,23:33:07,,55,20,,2,
6/29/13,0:00:01,70.0,60,2,7.0,15,
6/30/13,1:00:01,68.0,69,3,,9,
6/1/13,2:00:01,65.0,60,12,21.0,5,
6/2/13,3:00:01,65.0,64,3,27.0,17,
6/3/13,4:00:01,68.0,79,14,,17,
6/4/13,5:00:01,67.0,63,18,1.0,2,
6/5/13,6:00:01,67.0,59,11,4.0,9,
6/6/13,7:00:01,68.0,60,10,24.0,1,
6/7/13,8:00:01,67.0,76,14,11.0,9,
6/8/13,9:00:01,70.0,55,7,25.0,14,
6/9/13,10:00:01,70.0,70,20,10.0,2,
6/10/13,11:00:01,69.0,65,19,2.0,12,
6/11/13,12:00:01,67.0,57,8,24.0,17,
6/12/13,13:00:01,67.0,76,6,4.0,7,
6/13/13,14:00:01,70.0,71,20,,17,
6/14/13,15:00:01,69.0,70,14,,17,
6/15/13,16:00:01,70.0,79,2,25.0,5,
6/16/13,17:00:01,66.0,78,1,26.0,8,
6/17/13,18:00:01,65.0,56,20,22.0,6,
6/18/13,19:00:01,68.0,63,11,20.0,18,
6/19/13,20:00:01,65.0,80,1,6.0,14,
6/20/13,21:00:01,66.0,79,20,11.0,12,
6/21/13,22:00:01,70.0,63,17,26.0,14,
6/22/13,23:00:01,65.0,76,9,28.0,16,
6/23/13,0:13:19,65.0,80,13,3.0,15,
6/24/13,1:13:19,68.0,76,18,,12,
6/25/13,2:13:19,69.0,58,5,30.0,9,
6/26/13,3:13:19,66.0,63,3,13.0,12,
6/27/13,4:13:19,,57,6,4.0,11,
6/28/13,5:13:19,68.0,75,5,7.0,5,
6/29/13,6:13:19,68.0,72,16,,14,
6/30/13,7:13:19,68.0,70,16,23.0,19,
6/1/13,8:13:19,68.0,64,19,20.0,11,
6/2/13,9:13:19,70.0,57,11,29.0,1,
6/3/13,10:13:19,70.0,74,14,22.0,6,
6/4/13,11:13:19,69.0,73,5,18.0,16,
6/5/13,12:13:19,66.0,55,13,4.0,6,
6/6/13,13:13:19,65.0,63,4,6.0,10,
6/7/13,14:13:19,69.0,73,2,23.0,17,
6/8/13,15:13:19,69.0,76,4,24.0,10,
6/9/13,16:13:19,68.0,69,2,20.0,9,
6/10/13,17:13:19,66.0,79,3,21.0,8,
6/11/13,18:13:19,68.0,58,1,29.0,4,
6/12/13,19:13:19,69.0,57,6,12.0,9,
6/13/13,20:13:19,68.0,57,7,17.0,10,
6/14/13,21:13:19,70.0,67,19,19.0,4,
6/15/13,22:13:19,69.0,76,12,1.0,12,
6/16/13,23:13:19,67.0,59,1,,20,
6/17/13,0:43:51,66.0,58,6,27.0,2,
6/18/13,1:43:51,65.0,68,15,7.0,7,
6/19/13,2:43:51,68.0,58,10,,2,
6/20/13,3:43:51,69.0,58,10,10.0,12,
6/21/13,4:43:51,66.0,66,7,23.0,12,
6/22/13,5:43:51,68.0,72,8,,13,
6/23/13,6:43:51,67.0,80,1,2.0,3,
6/24/13,7:43:51,68.0,77,10,2.0,12,
6/25/13,8:43:51,65.0,69,5,22.0,19,
6/26/13,9:43:51,67.0,70,2,1.0,6,
6/27/13,10:43:51,69.0,62,11,27.0,7,
6/28/13,11:43:51,66.0,79,20,16.0,3,
6/29/13,12:43:51,,76,4,12.0,14,
6/30/13,13:43:51,66.0,63,15,13.0,19,
6/1/13,14:43:51,70.0,73,7,14.0,1,
6/2/13,15:43:51,65.0,71,12,14.0,12,
6/3/13,16:43:51,66.0,62,1,20.0,6,
6/4/13,17:43:51,67.0,58,16,18.0,4,
6/5/13,18:43:51,66.0,63,16,29.0,5,
6/6/13,19:43:51,68.0,70,5,3.0,15,
6/7/13,20:43:51,70.0,65,8,,9,
6/8/13,21:43:51,68.0,55,11,20.0,2,
6/9/13,22:43:51,69.0,69,17,4.0,15,
6/10/13,23:43:51,70.0,61,6,1.0,17,
6/11/13,0:13:20,66.0,70,7,30.0,8,
6/12/13,1:13:20,69.0,59,10,30.0,20,
6/13/13,2:13:20,67.0,74,16,2.0,6,
6/14/13,3:13:20,65.0,60,2,22.0,1,
6/15/13,4:13:20,69.0,62,17,10.0,9,
6/16/13,5:13:20,67.0,78,5,30.0,15,
6/17/13,6:13:20,68.0,79,4,9.0,11,
6/18/13,7:13:20,,61,9,10.0,1,
6/19/13,8:13:20,68.0,77,10,14.0,16,
6/20/13,9:13:20,67.0,66,16,4.0,1,
6/21/13,10:13:20,70.0,78,12,11.0,17,
6/22/13,11:13:20,67.0,72,20,2.0,7,
6/23/13,12:13:20,69.0,62,4,21.0,17,
6/24/13,13:13:20,66.0,67,14,1.0,17,
6/25/13,14:13:20,,73,16,15.0,11,
6/26/13,15:13:20,69.0,69,13,27.0,3,
6/27/13,16:13:20,68.0,65,12,24.0,8,
6/28/13,17:13:20,66.0,58,7,3.0,12,
6/29/13,18:13:20,69.0,57,15,21.0,14,
6/30/13,19:13:20,,69,8,3.0,6,
6/1/13,20:13:20,68.0,55,4,4.0,20,
6/2/13,21:13:20,66.0,58,2,26.0,6,
6/3/13,22:13:20,68.0,68,19,20.0,9,
6/4/13,23:13:20,67.0,58,8,15.0,5,
6/5/13,0:33:07,65.0,62,9,,10,
6/6/13,1:33:07,65.0,63,2,12.0,13,
6/7/13,2:33:07,65.0,59,16,15.0,13,
6/8/13,3:33:07,70.0,72,5,5.0,18,
6/9/13,4:33:07,66.0,70,12,,1,
6/10/13,5:33:07,65.0,78,13,7.0,13,
6/11/13,6:33:07,68.0,60,12,8.0,14,
6/12/13,7:33:07,67.0,76,16,9.0,20,
6/13/13,8:33:07,66.0,64,1,3.0,4,
6/14/13,9:33:07,70.0,79,8,,4,
6/15/13,10:33:07,70.0,66,5,20.0,5,
6/16/13,11:33:07,69.0,65,6,8.0,16,
6/17/13,12:33:07,66.0,62,2,3.0,9,
6/18/13,13:33:07,69.0,78,6,6.0,2,
6/19/13,14:33:07,66.0,77,2,18.0,8,
6/20/13,15:33:07,67.0,60,11,29.0,12,
6/21/13,16:33:07,66.0,56,3,21.0,4,
6/22/13,17:33:07,69.0,72,17,19.0,2,
6/23/13,18:33:07,68.0,64,5,21.0,12,
6/24/13,19:33:07,68.0,62,17,1.0,12,
6/25/13,20:33:07,70.0,63,19,11.0,2,
6/26/13,21:33:07,65.0,76,13,10.0,19,
6/27/13,22:33:07,67.0,65,9,9.0,16,
6/28/13,23:33:07,67.0,69,10,27.0,5,
6/29/13,0:45:56,67.0,58,13,11.0,11,
6/30/13,1:45:56,69.0,67,8,30.0,12,
6/1/13,2:45:56,70.0,68,19,4.0,7,
6/2/13,3:45:56,70.0,64,9,29.0,4,
6/3/13,4:45:56,66.0,75,15,19.0,14,
6/4/13,5:45:56,69.0,55,16,,11,
6/5/13,6:45:56,69.0,58,11,13.0,19,
6/6/13,7:45:56,65.0,63,17,9.0,13,
6/7/13,8:45:56,66.0,64,11,11.0,19,
6/8/13,9:45:56,66.0,61,19,18.0,9,
6/9/13,10:45:56,,77,13,11.0,17,
6/10/13,11:45:56,66.0,58,9,19.0,13,
6/11/13,12:45:56,66.0,75,8,13.0,8,
6/12/13,13:45:56,65.0,79,17,29.0,12,
6/13/13,14:45:56,70.0,72,10,13.0,13,
6/14/13,15:45:56,66.0,59,11,25.0,6,
6/15/13,16:45:56,70.0,59,15,24.0,3,
6/16/13,17:45:56,67.0,55,1,9.0,5,
6/17/13,18:45:56,68.0,60,9,17.0,10,
6/18/13,19:45:56,67.0,73,11,30.0,10,
6/19/13,20:45:56,65.0,77,12,13.0,9,
6/20/13,21:45:56,66.0,80,15,25.0,6,
6/21/13,22:45:56,68.0,76,1,29.0,3,
6/22/13,23:45:56,69.0,76,8,23.0,7,
6/23/13,0:45:56,69.0,74,4,2.0,20,
6/24/13,1:45:56,67.0,59,4,13.0,1,
6/25/13,2:45:56,70.0,62,5,5.0,8,
6/26/13,3:45:56,69.0,64,12,14.0,9,
6/27/13,4:45:56,68.0,76,8,7.0,12,
6/28/13,5:45:56,69.0,62,13,2.0,11,
6/29/13,6:45:56,65.0,57,18,5.0,18,
6/30/13,7:45:56,68.0,65,8,22.0,16,
6/1/13,8:45:56,68.0,55,18,,16,
6/2/13,9:45:56,68.0,55,4,21.0,13,
6/3/13,10:45:56,67.0,74,11,16.0,1,
6/4/13,11:45:56,65.0,78,14,16.0,10,
6/5/13,12:45:56,69.0,65,17,4.0,7,
6/6/13,13:45:56,67.0,69,8,14.0,9,
6/7/13,14:45:56,68.0,61,19,30.0,9,
6/8/13,15:45:56,70.0,75,7,25.0,14,
6/9/13,16:45:56,,77,17,16.0,19,
6/10/13,17:45:56,68.0,61,8,,7,
6/11/13,18:45:56,69.0,73,19,,11,
6/12/13,19:45:56,65.0,68,12,24.0,9,
6/13/13,20:45:56,66.0,72,5,21.0,11,
6/14/13,21:45:56,70.0,76,2,22.0,2,
6/15/13,22:45:56,69.0,79,6,29.0,4,
6/16/13,23:45:56,70.0,70,6,4.0,5,
6/17/13,0:45:56,,76,18,25.0,18,
6/18/13,1:45:56,69.0,70,8,27.0,1,
6/19/13,2:45:56,65.0,57,4,,2,
6/20/13,3:45:56,67.0,76,16,24.0,4,
6/21/13,4:45:56,65.0,70,19,19.0,17,
6/22/13,5:45:56,68.0,78,18,29.0,11,
6/23/13,6:45:56,65.0,70,17,,2,
6/24/13,7:45:56,,68,14,30.0,11,
6/25/13,8:45:56,66.0,71,4,11.0,11,
6/26/13,9:45:56,65.0,66,5,16.0,17,
6/27/13,10:45:56,66.0,71,15,26.0,11,
6/28/13,11:45:56,68.0,77,11,24.0,5,
6/29/13,12:45:56,68.0,55,14,7.0,6,
6/30/13,13:45:56,69.0,58,7,18.0,9,
6/1/13,14:45:56,,78,17,10.0,4,
6/2/13,15:45:56,,68,7,9.0,6,
6/3/13,16:45:56,70.0,73,2,3.0,11,
6/4/13,17:45:56,69.0,56,9,20.0,18,
6/5/13,18:45:56,66.0,70,17,25.0,14,
6/6/13,0:00:01,65.0,74,19,8.0,4,
6/7/13,1:00:01,66.0,74,9,19.0,15,
6/8/13,2:00:01,,55,8,20.0,16,
6/9/13,3:00:01,69.0,59,13,13.0,18,
6/10/13,4:00:01,67.0,78,5,4.0,2,
6/11/13,5:00:01,70.0,73,18,12.0,12,
6/12/13,6:00:01,68.0,80,10,,19,
6/13/13,7:00:01,67.0,78,14,,17,
6/14/13,8:00:01,,78,11,7.0,8,
6/15/13,9:00:01,69.0,64,7,21.0,3,
6/16/13,10:00:01,68.0,72,19,3.0,17,
6/17/13,11:00:01,69.0,57,1,28.0,8,
6/18/13,12:00:01,68.0,74,4,9.0,16,
6/19/13,13:00:01,65.0,65,7,3.0,5,
6/20/13,14:00:01,68.0,74,5,12.0,6,
6/21/13,15:00:01,66.0,78,4,12.0,15,
6/22/13,16:00:01,70.0,62,5,2.0,14,
6/23/13,17:00:01,65.0,59,6,12.0,14,
6/24/13,18:00:01,65.0,57,8,12.0,4,
6/25/13,19:00:01,67.0,68,17,5.0,13,
6/26/13,20:00:01,69.0,70,2,5.0,16,
6/27/13,21:00:01,69.0,74,15,7.0,7,
6/28/13,22:00:01,68.0,63,4,6.0,7,
6/29/13,23:00:01,67.0,59,3,9.0,1,
6/30/13,0:13:19,,66,1,,11,
6/1/13,1:13:19,65.0,66,7,2.0,17,
6/2/13,2:13:19,70.0,73,10,3.0,5,
6/3/13,3:13:19,66.0,74,3,18.0,7,
6/4/13,4:13:19,66.0,59,18,15.0,19,
6/5/13,5:13:19,66.0,58,5,11.0,8,
6/6/13,6:13:19,67.0,62,7,2.0,12,
6/7/13,7:13:19,67.0,69,16,7.0,1,
6/8/13,8:13:19,66.0,73,16,14.0,17,
6/9/13,9:13:19,65.0,58,14,2.0,15,
6/10/13,10:13:19,68.0,55,2,1.0,5,
6/11/13,11:13:19,66.0,60,2,3.0,2,
6/12/13,12:13:19,65.0,66,16,12.0,6,
6/13/13,13:13:19,69.0,78,18,13.0,19,
6/14/13,14:13:19,,58,18,11.0,8,
6/15/13,15:13:19,66.0,55,17,19.0,6,
6/16/13,16:13:19,66.0,72,4,,18,
6/17/13,17:13:19,66.0,74,2,,11,
6/18/13,18:13:19,65.0,75,18,17.0,6,
6/19/13,19:13:19,69.0,62,20,24.0,2,
6/20/13,20:13:19,68.0,76,1,13.0,7,
6/21/13,21:13:19,67.0,73,3,13.0,17,
6/22/13,22:13:19,70.0,73,8,16.0,2,
6/23/13,23:13:19,70.0,63,16,13.0,10,
6/24/13,0:43:51,65.0,78,10,,10,
6/25/13,1:43:51,,79,9,,20,
6/26/13,2:43:51,67.0,55,19,23.0,1,
6/27/13,3:43:51,70.0,65,13,26.0,10,
6/28/13,4:43:51,,56,7,10.0,6,
6/29/13,5:43:51,67.0,55,7,4.0,3,
6/30/13,6:43:51,67.0,67,12,28.0,15,
6/1/13,7:43:51,70.0,62,19,29.0,9,
6/2/13,8:43:51,69.0,56,12,4.0,17,
6/3/13,9:43:51,65.0,67,2,20.0,18,
6/4/13,10:43:51,70.0,72,7,25.0,10,
6/5/13,11:43:51,67.0,75,19,7.0,4,
6/6/13,12:43:51,65.0,64,7,5.0,4,
6/7/13,13:43:51,68.0,79,20,,19,
6/8/13,14:43:51,65.0,75,8,3.0,7,
6/9/13,15:43:51,,70,5,,15,
6/10/13,16:43:51,,56,17,9.0,10,
6/11/13,17:43:51,65.0,77,20,11.0,3,
6/12/13,18:43:51,68.0,71,7,11.0,20,
6/13/13,19:43:51,69.0,67,16,11.0,6,
6/14/13,20:43:51,65.0,66,9,25.0,18,
6/15/13,21:43:51,65.0,60,11,27.0,2,
6/16/13,22:43:51,67.0,70,14,8.0,10,
6/17/13,23:43:51,66.0,65,20,9.0,9,
6/18/13,0:13:20,69.0,61,6,11.0,16,
6/19/13,1:13:20,70.0,71,2,3.0,4,
6/20/13,2:13:20,65.0,63,3,8.0,6,
6/21/13,3:13:20,70.0,67,2,26.0,14,
6/22/13,4:13:20,68.0,75,9,22.0,15,
6/23/13,5:13:20,66.0,70,1,5.0,11,
6/24/13,6:13:20,,72,5,27.0,8,
6/25/13,7:13:20,69.0,66,3,4.0,13,
6/26/13,8:13:20,67.0,57,6,8.0,3,
6/27/13,9:13:20,68.0,56,9,12.0,16,
6/28/13,10:13:20,,56,14,,17,
6/29/13,11:13:20,68.0,76,6,25.0,3,
6/30/13,12:13:20,67.0,78,15,8.0,19,
6/1/13,13:13:20,70.0,72,11,4.0,12,
6/2/13,14:13:20,65.0,72,14,10.0,10,
6/3/13,15:13:20,66.0,79,2,12.0,19,
6/4/13,16:13:20,,68,10,30.0,10,
6/5/13,17:13:20,68.0,62,19,6.0,12,
6/6/13,18:13:20,67.0,56,16,16.0,12,
6/7/13,19:13:20,67.0,67,12,10.0,5,
6/8/13,20:13:20,68.0,69,5,25.0,9,
6/9/13,21:13:20,66.0,69,1,19.0,7,
6/10/13,22:13:20,67.0,79,13,29.0,12,
6/11/13,23:13:20,67.0,74,19,21.0,16,
6/12/13,0:33:07,66.0,79,17,3.0,3,
6/13/13,1:33:07,67.0,58,17,11.0,10,
6/14/13,2:33:07,66.0,66,6,25.0,10,
6/15/13,3:33:07,69.0,68,1,13.0,14,
6/16/13,4:33:07,70.0,57,2,19.0,7,
6/17/13,5:33:07,70.0,66,16,15.0,18,
6/18/13,6:33:07,65.0,66,20,30.0,7,
6/19/13,7:33:07,69.0,55,4,21.0,19,
6/20/13,8:33:07,66.0,69,12,23.0,18,
6/21/13,9:33:07,,60,19,7.0,4,
6/22/13,10:33:07,70.0,61,4,16.0,12,
6/23/13,11:33:07,66.0,63,3,8.0,9,
6/24/13,12:33:07,67.0,57,10,5.0,1,
6/25/13,13:33:07,69.0,75,17,24.0,19,
6/26/13,14:33:07,68.0,66,8,23.0,15,
6/27/13,15:33:07,67.0,63,8,25.0,16,
6/28/13,16:33:07,70.0,68,8,20.0,5,
6/29/13,17:33:07,65.0,60,16,16.0,12,
6/30/13,18:33:07,68.0,67,19,5.0,13,
6/1/13,19:33:07,67.0,79,7,9.0,16,
6/2/13,20:33:07,67.0,70,16,2.0,9,
6/3/13,21:33:07,65.0,70,9,18.0,3,
6/4/13,22:33:07,68.0,64,12,,9,
6/5/13,23:33:07,,79,10,24.0,12,
6/6/13,0:00:01,,78,5,11.0,12,
6/7/13,1:00:01,70.0,67,6,12.0,8,
6/8/13,2:00:01,,74,16,20.0,11,
6/9/13,3:00:01,67.0,57,13,19.0,3,
6/10/13,4:00:01,68.0,62,1,22.0,13,
6/11/13,5:00:01,69.0,63,14,17.0,20,
6/12/13,6:00:01,69.0,57,9,25.0,11,
6/13/13,7:00:01,70.0,55,3,15.0,18,
6/14/13,8:00:01,69.0,73,12,,10,
6/15/13,9:00:01,66.0,62,1,3.0,12,
6/16/13,10:00:01,66.0,71,10,19.0,13,
6/17/13,11:00:01,69.0,58,19,7.0,20,
6/18/13,12:00:01,69.0,59,9,18.0,3,
6/19/13,13:00:01,,59,20,18.0,7,
6/20/13,14:00:01,69.0,78,8,21.0,2,
6/21/13,15:00:01,,60,1,19.0,16,
6/22/13,16:00:01,67.0,72,7,3.0,19,
6/23/13,17:00:01,67.0,57,19,4.0,17,
6/24/13,18:00:01,,71,14,3.0,1,
6/25/13,19:00:01,65.0,59,12,10.0,15,
6/26/13,20:00:01,70.0,66,3,5.0,1,
6/27/13,21:00:01,68.0,57,15,5.0,12,
6/28/13,22:00:01,68.0,61,17,30.0,8,
6/29/13,23:00:01,70.0,55,17,17.0,18,
6/30/13,0:13:19,65.0,72,20,25.0,16,
6/1/13,1:13:19,69.0,72,6,4.0,9,
6/2/13,2:13:19,68.0,80,16,5.0,6,
6/3/13,3:13:19,70.0,69,15,28.0,18,
6/4/13,4:13:19,67.0,55,7,13.0,7,
6/5/13,5:13:19,,77,3,4.0,8,
6/6/13,6:13:19,65.0,70,8,14.0,3,
6/7/13,7:13:19,66.0,74,14,18.0,8,
6/8/13,8:13:19,67.0,60,4,,1,
6/9/13,9:13:19,69.0,71,13,13.0,7,
6/10/13,10:13:19,68.0,60,6,10.0,14,
6/11/13,11:13:19,67.0,77,17,,10,
6/12/13,12:13:19,66.0,77,1,12.0,11,
6/13/13,13:13:19,70.0,55,18,16.0,18,
6/14/13,14:13:19,66.0,80,11,,10,
6/15/13,15:13:19,70.0,79,6,12.0,9,
6/16/13,16:13:19,,66,14,4.0,15,
6/17/13,17:13:19,67.0,69,20,2.0,4,
6/18/13,18:13:19,70.0,78,14,7.0,12,
6/19/13,19:13:19,66.0,58,20,19.0,14,
6/20/13,20:13:19,,78,4,,8,
6/21/13,21:13:19,67.0,60,4,,8,
6/22/13,22:13:19,67.0,63,17,6.0,2,
6/23/13,23:13:19,70.0,71,17,2.0,17,
6/24/13,0:43:51,66.0,79,18,27.0,1,
6/25/13,1:43:51,65.0,58,5,4.0,9,
6/26/13,2:43:51,65.0,74,17,12.0,16,
6/27/13,3:43:51,70.0,59,17,23.0,6,
6/28/13,4:43:51,65.0,58,19,24.0,12,
6/29/13,5:43:51,,70,20,4.0,18,
6/30/13,6:43:51,,69,12,19.0,10,
6/1/13,7:43:51,68.0,72,10,20.0,2,
6/2/13,8:43:51,70.0,59,8,,16,
6/3/13,9:43:51,66.0,68,2,28.0,16,
6/4/13,10:43:51,70.0,65,11,1.0,6,
6/5/13,11:43:51,69.0,75,13,27.0,16,
6/6/13,12:43:51,69.0,65,11,7.0,17,
6/7/13,13:43:51,68.0,74,15,23.0,19,
6/8/13,14:43:51,65.0,60,7,22.0,19,
6/9/13,15:43:51,70.0,78,6,15.0,6,
6/10/13,16:43:51,68.0,63,15,15.0,11,
6/11/13,17:43:51,,69,2,10.0,10,
6/12/13,18:43:51,65.0,71,15,1.0,2,
6/13/13,19:43:51,67.0,78,7,28.0,15,
6/14/13,20:43:51,65.0,60,12,14.0,10,
6/15/13,21:43:51,67.0,61,1,,4,
6/16/13,22:43:51,70.0,77,2,,2,
6/17/13,23:43:51,,64,16,16.0,3,
6/18/13,0:13:20,,56,7,29.0,7,
6/19/13,1:13:20,66.0,64,4,5.0,13,
6/20/13,2:13:20,70.0,72,1,21.0,11,
6/21/13,3:13:20,70.0,67,8,22.0,5,
6/22/13,4:13:20,65.0,77,18,30.0,17,
6/23/13,5:13:20,68.0,68,15,11.0,11,
6/24/13,6:13:20,69.0,66,11,16.0,12,
6/25/13,7:13:20,67.0,70,17,11.0,17,
6/26/13,8:13:20,68.0,68,7,,2,
6/27/13,9:13:20,65.0,63,1,27.0,7,
6/28/13,10:13:20,65.0,68,3,3.0,13,
6/29/13,11:13:20,65.0,55,13,20.0,15,
6/30/13,12:13:20,68.0,77,17,8.0,18,
6/1/13,13:13:20,69.0,73,18,16.0,1,
6/2/13,14:13:20,69.0,55,20,2.0,7,
6/3/13,15:13:20,70.0,66,13,9.0,14,
6/4/13,16:13:20,68.0,60,5,2.0,16,
6/5/13,17:13:20,68.0,76,18,15.0,6,
6/6/13,18:13:20,68.0,60,5,21.0,18,
6/7/13,19:13:20,65.0,67,3,9.0,1,
6/8/13,20:13:20,70.0,65,3,22.0,10,
6/9/13,21:13:20,70.0,56,5,17.0,20,
6/10/13,22:13:20,67.0,64,6,12.0,7,
6/11/13,23:13:20,65.0,57,11,29.0,4,
6/12/13,0:33:07,69.0,64,20,19.0,3,
6/13/13,1:33:07,65.0,74,13,14.0,11,
6/14/13,2:33:07,65.0,80,9,30.0,9,
6/15/13,3:33:07,70.0,72,11,25.0,3,
6/16/13,4:33:07,69.0,73,11,20.0,6,
6/17/13,5:33:07,68.0,69,13,3.0,12,
6/18/13,6:33:07,70.0,57,16,28.0,12,
6/19/13,7:33:07,66.0,73,5,24.0,12,
6/20/13,8:33:07,67.0,58,5,16.0,12,
6/21/13,9:33:07,68.0,58,16,9.0,15,
6/22/13,10:33:07,69.0,79,11,21.0,16,
6/23/13,11:33:07,70.0,77,15,12.0,12,
6/24/13,12:33:07,65.0,55,10,13.0,5,
6/25/13,13:33:07,,76,19,27.0,18,
6/26/13,14:33:07,66.0,74,11,10.0,18,
6/27/13,15:33:07,70.0,68,19,12.0,1,
6/28/13,16:33:07,69.0,72,17,7.0,11,
6/29/13,17:33:07,68.0,80,15,11.0,14,
6/30/13,18:33:07,66.0,79,8,3.0,14,
6/1/13,19:33:07,68.0,72,8,30.0,1,
6/2/13,20:33:07,68.0,63,18,16.0,10,
6/3/13,21:33:07,68.0,63,10,12.0,15,
6/4/13,22:33:07,65.0,63,17,21.0,10,
6/5/13,23:33:07,68.0,69,17,20.0,13,
6/6/13,0:00:01,67.0,68,20,13.0,6,
6/7/13,1:00:01,69.0,77,14,20.0,15,
6/8/13,2:00:01,65.0,79,11,7.0,5,
6/9/13,3:00:01,68.0,55,20,4.0,16,
6/10/13,4:00:01,65.0,80,5,19.0,14,
6/11/13,5:00:01,69.0,74,7,7.0,13,
6/12/13,6:00:01,,65,7,22.0,12,
6/13/13,7:00:01,69.0,56,18,5.0,12,
6/14/13,8:00:01,70.0,59,10,12.0,15,
6/15/13,9:00:01,66.0,61,16,18.0,11,
6/16/13,10:00:01,69.0,67,9,25.0,15,
6/17/13,11:00:01,70.0,69,14,10.0,3,
6/18/13,12:00:01,68.0,59,6,5.0,16,
6/19/13,13:00:01,67.0,78,10,22.0,10,
6/20/13,14:00:01,66.0,64,4,25.0,14,
6/21/13,15:00:01,65.0,78,5,8.0,9,
6/22/13,16:00:01,69.0,68,16,22.0,6,
6/23/13,17:00:01,70.0,74,18,8.0,4,
6/24/13,18:00:01,68.0,57,20,6.0,20,
6/25/13,19:00:01,65.0,72,10,11.0,20,
6/26/13,20:00:01,69.0,79,3,,19,
6/27/13,21:00:01,67.0,56,17,3.0,5,
6/28/13,22:00:01,70.0,67,2,28.0,6,
6/29/13,23:00:01,69.0,63,20,23.0,4,
6/30/13,0:13:19,,62,1,7.0,20,
6/1/13,1:13:19,68.0,55,2,1.0,13,
6/2/13,2:13:19,69.0,55,10,29.0,7,
6/3/13,3:13:19,68.0,71,9,8.0,14,
6/4/13,4:13:19,67.0,62,13,2.0,17,
6/5/13,5:13:19,67.0,67,5,12.0,17,
6/6/13,6:13:19,,59,10,29.0,3,
6/7/13,7:13:19,66.0,63,13,,12,
6/8/13,8:13:19,70.0,77,13,1.0,19,
6/9/13,9:13:19,70.0,76,7,9.0,13,
6/10/13,10:13:19,68.0,80,15,7.0,5,
6/11/13,11:13:19,70.0,59,13,5.0,2,
6/12/13,12:13:19,70.0,58,8,29.0,18,
6/13/13,13:13:19,69.0,58,8,11.0,10,
6/14/13,14:13:19,69.0,80,11,18.0,9,
6/15/13,15:13:19,,67,1,21.0,10,
6/16/13,16:13:19,66.0,76,3,9.0,3,
6/17/13,17:13:19,68.0,55,3,10.0,1,
6/18/13,18:13:19,66.0,72,9,12.0,13,
6/19/13,19:13:19,69.0,71,12,20.0,8,
6/20/13,20:13:19,70.0,75,7,22.0,10,
6/21/13,21:13:19,70.0,74,2,6.0,14,
6/22/13,22:13:19,67.0,71,4,15.0,20,
6/23/13,23:13:19,68.0,64,20,,1,
6/24/13,0:43:51,65.0,63,9,,18,
6/25/13,1:43:51,65.0,59,9,7.0,11,
6/26/13,2:43:51,68.0,75,2,8.0,4,
6/27/13,3:43:51,70.0,55,6,2.0,19,
6/28/13,4:43:51,69.0,67,18,1.0,3,
6/29/13,5:43:51,68.0,68,11,18.0,7,
6/30/13,6:43:51,70.0,61,19,17.0,3,
6/1/13,7:43:51,65.0,80,14,18.0,2,
6/2/13,8:43:51,68.0,70,2,2.0,20,
6/3/13,9:43:51,,64,12,16.0,12,
6/4/13,10:43:51,67.0,57,17,8.0,18,
